vi,en,ja
"Đẩy ống thông qua dây dẫn hướng đến bề mặt da: Giữ cố định dây dẫn hướng trên bề mặt da, luồn đầu ống thông qua đầu xa của dây dẫn hướng và trượt ống thông xuống bề mặt da. Đầu xa của dây dẫn hướng bây giờ sẽ nhô ra khỏi cổng đốc.","Advance the catheter over the guidewire to the skin surface: Hold the guidewire fixed at the skin surface, thread the catheter tip over the distal end of the guidewire, and slide the catheter down to the skin surface. The distal end of the guidewire should now be protruding from the port hub.",カテーテルをガイドワイヤーの上に通して皮膚表面まで進める：ガイドワイヤーを皮膚表面に固定したまま，カテーテルの先端をガイドワイヤーの遠位端に通し，カテーテルを皮膚表面までスライドさせる。この時点で，ガイドワイヤーの遠位端がカテーテルのハブから出ているはずである。
"Nếu đầu xa của dây dẫn hướng không nhô ra khỏi cổng đốc, hãy nhích dây dẫn hướng ra ngoài khỏi bề mặt da trong khi giữ đầu ống thông gần bề mặt da cho đến khi dây dẫn hướng nhô ra.","If the distal end of the guidewire is not protruding from the port hub, inch the guidewire outward from the skin surface while holding the catheter tip close to the surface until the guidewire protrudes.",ガイドワイヤーの遠位端がカテーテルのハブから出ていない場合は，カテーテル先端を皮膚の表面付近に保持したまま，ガイドワイヤーがハブから顔を出すまでガイドワイヤーを皮膚表面から少しずつ外へ出す。
"Tiếp tục đẩy ống thông vào tĩnh mạch: Nắm chặt và điều khiển dây dẫn hướng ở nơi nó nhô ra khỏi đốc. Giữ ống thông gần đầu dây dẫn hướng và đưa đầu ống qua da. Sau đó, tăng dần vài cm và sử dụng chuyển động vặn nút chai nếu cần, đẩy từng bước toàn bộ chiều dài của ống thông. Nếu nhịp tim ngoại tâm thu xảy ra, từ từ rút ống thông cho đến khi ngừng nhịp ngoại tâm thu.","Continue to advance the catheter into the vein: Grasp and control the guidewire where it protrudes from the hub. Hold the catheter near its tip and insert the tip through the skin. Then, in increments of several centimeters and using a corkscrew motion as necessary, stepwise advance the entire length of the catheter. If ectopic heartbeats occur, slowly withdraw the catheter until ectopy stops.",カテーテルを静脈内へ進める：ガイドワイヤーがハブから出ているところをつかんでガイドワイヤーを制御する。カテーテルの先端付近を持ち，先端を皮膚に潜らせて挿入する。続いて，必要に応じて捻るような動きを取り入れつつ，カテーテルの全長にわたり数cmずつ段階的に進める。異所性拍動が生じた場合は，異所性拍動が止まるまでカテーテルをゆっくり引き抜く。
Sử dụng phương pháp siêu âm để xác minh vị trí đặt ống thông trong tĩnh mạch.,Use ultrasonography to verify the intravenous placement of the catheter.,カテーテルが静脈内に留置されていることを超音波で確認する。
Tiếp tục nắm cả dây dẫn hướng và ống thông.,Maintain your grasp on both the guidewire and the catheter.,ガイドワイヤーとカテーテルの両方をしっかりとつかんでおく。
Rút dây dẫn hướng: Rút dây dẫn hướng trong khi giữ cố định ống thông ở vị trí trên bề mặt da.,Remove the guidewire: Withdraw the guidewire while holding the catheter securely in place at the skin surface.,ガイドワイヤーを抜去する：カテーテルを皮膚表面にしっかりと固定したまま，ガイドワイヤーを引き抜く。
"Rửa sạch từng cổng catheter bằng nước muối sinh lý: Đầu tiên, hút bất kỳ không khí nào từ đường truyền và xác nhận dòng máu tĩnh mạch vào đốc. Sau đó, sử dụng một ống tiêm 10 mL (hoặc một ống có đường kính bằng hoặc lớn hơn) và dùng lực vừa phải, đẩy 20 mL nước muối sinh lý vào đường truyền để làm sạch ống.","Flush each catheter port with saline: First, draw any air from the line and confirm venous blood flow into the hub. Then, using a 10-mL syringe (or one of equal or greater diameter) and nonexcessive force, push 20 mL of saline into the line to clear it.",カテーテルの各ハブを生理食塩水でフラッシュする：まずラインに空気が残っていれば全て吸引し，ハブに静脈血が流れ込むことを確認する。続いて，10mLシリンジ（またはそれ以上の口径のシリンジ）で，20mLの生理食塩水をラインに注入し（この時あまり強い力を加えすぎない），洗浄する。
"Nếu bệnh nhân tỉnh hoặc ít an thần, dùng lidocain 1% để gây tê da tại các vị trí đã định khâu.","If the patient is awake or minimally sedated, use 1% lidocaine to numb the skin at the planned suture locations.",患者が覚醒しているか，最小限の鎮静しか受けていない場合，予定縫合部位の皮膚を1％リドカインで麻酔する。
Đặt một đĩa tẩm chlorhexidine lên da tại điểm đặt ống thông.,Place a chlorhexidine-impregnated disk on the skin at the catheter insertion point.,カテーテル挿入部位の皮膚にクロルヘキシジン含浸スポンジドレッシングを置く。
Khâu kẹp gắn trên ống thông vào da.,Suture the skin to the mounting clip on the catheter.,皮膚をカテーテルの固定用クリップに縫い付ける。
"Để tránh bị kéo vào vị trí đặt ống, hãy khâu ống thông ở vị trí thứ hai sao cho một đoạn ống thông cong hoặc vòng nằm giữa hai vị trí.","To prevent pulling on the insertion site, suture the catheter at a second site so that a curved or looped segment of catheter lies between the two sites.",穿刺部位の牽引を防ぐため，カテーテルをさらに別の場所に縫合し，2つの縫合部位の間でカテーテルがカーブまたはループを描くようにする。
Đắp băng kín vô trùng. Băng keo trong suốt thường được sử dụng.,Apply a sterile occlusive dressing. Transparent membrane dressings are commonly used.,滅菌の閉鎖性ドレッシングを貼付する。一般に透明のフィルムドレッシングが用いられる。
Chụp X-quang ngực để xác nhận rằng đầu của ống thông tĩnh mạch dưới đòn (hoặc tĩnh mạch cảnh) nằm trong tĩnh mạch chủ trên gần điểm nối của nó với tâm nhĩ phải (có thể đẩy hoặc rút lại ống thông nếu không ở vị trí thích hợp) và để xác nhận tràn khí màng phổi đó đã không xảy ra.,Do a chest x-ray to confirm that the tip of a subclavian (or jugular) venous catheter lies in the superior vena cava near its junction with the right atrium (the catheter can be advanced or retracted if not in the appropriate position) and to confirm that pneumothorax has not occurred.,胸部X線検査を行い，鎖骨下静脈（または頸静脈）から挿入したカテーテルの先端が右房との接合部付近の上大静脈内にあること（適切な位置にない場合，カテーテルを前進または後退させることができる），および気胸が生じていないことを確認する。
Đầu của CVC không bao giờ được nằm trong tâm nhĩ phải vì tâm nhĩ có thành mỏng và dễ bị thủng.,The tip of a CVC must never lie in the right atrium because the atrium is thin-walled and easily perforated.,右房は壁が薄く穿孔しやすいため，CVCの先端を決して右房内に留置してはならない。
