vi,en,ja
"Tiền sử gia đình bị đau bụng tái phát, sốt hoặc cả hai triệu chứng đều cần được xác định chắc chắn, cũng như biết rõ các chẩn đoán về bệnh hoặc đặc điểm hồng cầu hình liềm, sốt Địa Trung Hải có tính chất gia đình và bệnh rối loạn chuyển hóa porphyrin.","Family history of RAP, fevers, or both should be ascertained, as well as known diagnoses of sickle cell trait or disease, familial Mediterranean fever, and porphyria.",家族歴では，反復性腹痛，発熱，またはその両方の確認に加え，鎌状赤血球形質または鎌状赤血球症，家族性地中海熱，およびポルフィリン症の既知の診断も確認すべきである。
Đánh giá các dấu hiệu quan trọng cần đặc biệt lưu ý về sự xuất hiện của sốt hoặc nhịp tim nhanh.,Review of vital signs should particularly note presence of fever or tachycardia.,バイタルサインの評価では，発熱または頻脈の有無に特に注意すべきである。
"Khám tổng quát cần phải tìm biểu hiện vàng da, phát ban ở da và phù ngoại biên.","General examination should seek presence of jaundice, skin rash, and peripheral edema.",全身状態の観察では，黄疸，皮疹，末梢浮腫がないか検討すべきである。
"Khám bụng cần phải lưu ý đến các vùng đau khi sờ vào, các biểu hiện của dấu hiệu phúc mạc (ví dụ: phản ứng thành bụng, co cứng cơ thành bụng, cảm ứng phúc mạc) và bất kỳ khối u hoặc phì đại các cơ quan nào. Khám trực tràng và vùng chậu (ở nữ giới) để xác định vị trí đau khi sờ vào, các khối và phân để tìm máu ẩn là điều thiết yếu.","Abdominal examination should note areas of tenderness, presence of peritoneal findings (eg, guarding, rigidity, rebound), and any masses or organomegaly. Rectal examination and (in women) pelvic examination to locate tenderness and masses and stool examination for occult blood are essential.",腹部診察では，圧痛部位，腹膜所見（例，筋性防御，硬直，反跳痛）の有無，何らかの腫瘤または臓器腫大に注意すべきである。圧痛および腫瘤を検索するための直腸診および内診（女性の場合）と，鮮血を検出するための便検査が必須である。
Những phát hiện sau đây cần được quan tâm đặc biệt:,The following findings are of particular concern:,以下の所見は特に注意が必要である：
Sốt,Fever,発熱
"Chán ăn, giảm cân","Anorexia, weight loss",食欲不振，体重減少
Bệnh nhân thức giấc vì đau,Pain that awakens patient,覚醒に至るほどの疼痛
Máu trong phân hoặc trong nước tiểu,Blood in stool or urine,血便または血尿
Vàng da,Jaundice,黄疸
Phù,Edema,浮腫
Khối ở vùng bụng hoặc tăng kích thước cơ quan,Abdominal mass or organomegaly,腹部腫瘤または臓器腫大
Khám lâm sàng đơn thuần thường không mang lại chẩn đoán chắc chắn.,Clinical examination alone infrequently provides a firm diagnosis.,診察だけで確定診断が得られることはまれである。
"Có thể rất khó xác định xem đau bụng mạn tính có liên quan đến rối loạn sinh lý hoặc rối loạn chức năng hay không. Mặc dù sự hiện diện của các dấu hiệu cảnh báo cho thấy nhiều khả năng xảy ra do nguyên nhân sinh lý, nhưng không có các dấu hiệu này không loại trừ được chẩn đoán. Những gợi ý khác là nguyên nhân sinh lý gây đau thường dễ xác định vị trí, đặc biệt là với những vị trí khác ngoài vùng quanh rốn. Cơn đau đánh thức bệnh nhân thường là sinh lý. Một số dấu hiệu gợi ý các rối loạn cụ thể được liệt kê trong Bảng Các nguyên nhân sinh lý của đau bụng mạn tính     Các nguyên nhân sinh lý của đau bụng mạn tính          .","Determining whether CAP is physiologic or functional can be difficult. Although the presence of red flag findings indicates a high likelihood of a physiologic cause, their absence does not rule it out. Other hints are that physiologic causes usually cause pain that is well localized, especially to areas other than the periumbilical region. Pain that wakes the patient is usually physiologic. Some findings suggestive of specific disorders are listed in table Physiologic Causes of Chronic Abdominal Pain     Physiologic Causes of Chronic Abdominal Pain          .",慢性腹痛が器質的なものか機能的なものかの確認は困難な場合がある。レッドフラグサインの存在は，器質的な原因がある可能性が高いことを示唆するが，レッドフラグサインがないことで器質的原因が除外されるわけではない。その他の手がかりとしては，器質的原因による疼痛は通常極めて限局的で，特に臍周囲以外の部位に限局する。睡眠中の覚醒に至るほどの疼痛は，通常は器質的な原因によるものである。特定の疾患を示唆する所見の一部を表「 慢性腹痛の器質的原因     慢性腹痛の器質的原因          」に提示している。
"Đau bụng cơ năng mạn tính có thể gây đau tương tự như nguyên nhân sinh lý. Tuy nhiên, không có dấu hiệu cảnh báo liên quan và đặc điểm tâm lý xã hội thường nổi bật. Tiền sử bị lạm dụng thể xác hoặc tình dục hoặc gặp những vấn đề không được giải quyết (ví dụ: ly hôn, sẩy thai, một thành viên trong gia đình tử vong) có thể là manh mối.","Functional CAP may result in pain similar to that of physiologic origin. However, there are no associated red flag findings, and psychosocial features are often prominent. A history of physical or sexual abuse or an unresolved loss (eg, divorce, miscarriage, death of a family member) may be a clue.",機能性の慢性腹痛では，器質的原因によるものに類似した疼痛が起こることがある。しかしながら，関連するレッドフラグサインは認められず，心理社会的特徴がしばしば顕著となる。身体的または性的虐待の既往歴や，未解決の喪失（例，離婚，流産，家族の死）が手がかりになる場合もある。
"Tiêu chuẩn Rome IV     Lịch sử  Hội chứng ruột kích thích được đặc trưng bởi sự khó chịu hoặc đau bụng tái phát với ít nhất hai đặc điểm sau: liên quan đến đại tiện, liên quan đến số lần đại tiện, hoặc liên quan đến sự thay...  đọc thêm      cho chẩn đoán hội chứng ruột kích thích là có đau bụng trong ít nhất là 1 ngày/tuần trong 3 tháng qua cùng với ít nhất là 2 trong số những triệu chứng sau đây:","The Rome IV criteria     History  Irritable bowel syndrome is characterized by recurrent abdominal discomfort or pain with at least two of the following characteristics: relation to defecation, association with a change in frequency...  read more      for diagnosis of irritable bowel syndrome are the presence of abdominal pain for at least 1 day/week in the last 3 months along with at least 2 of the following:",過敏性腸症候群の Rome IV診断基準     病歴  過敏性腸症候群は，繰り返す腹部不快感または腹痛を特徴とし，さらに排便との関連性，排便頻度の変化との関連性，または便の硬さの変化との関連性という特徴のうち少なくとも2つが認められる。原因は不明であり，病態生理も完全には解明されていない。診断は臨床的に行う。治療は対症療法であり，食事管理と薬剤投与（抗コリン薬やセロトニン受容体に作用する薬剤な...  さらに読む     では，過去3カ月間に腹痛が1週間当たり1日以上存在していたことに加え，以下のうち少なくとも2つの条件を満たす必要がある：
