Id,Language,Text,Expected
36b979bc0cb1e8d176d1fdb4afc8b734,en,"Many drugs and medications cause nausea, vomiting, and diarrhea as adverse effects. A detailed drug and medication history must be obtained. In mild cases, cessation followed by reuse of the drug may establish a causal relationship. Commonly responsible drugs include antacids containing magnesium, antibiotics, antihelminthics, cytotoxics (used in cancer therapy), colchicine, digoxin, heavy metals, laxatives, immunotherapy, and radiation therapy. Use of antibiotics may lead to Clostridioides difficile–induced diarrhea     Clostridioides (formerly Clostridium) difficile–Induced Diarrhea  Toxins produced by Clostridioides difficile strains in the gastrointestinal tract cause pseudomembranous colitis, typically after antibiotic use. Symptoms are diarrhea, sometimes bloody...  read more     . Diarrhea and other symptoms in C. difficile infection may be more severe than antibiotic-associated diarrhea and persist after completion or cessation of antibiotics.","Nhiều loại thuốc gây buồn nôn, nôn và tiêu chảy là tác dụng bất lợi. Phải lấy tiền sử chi tiết về việc dùng thuốc và thuốc phiện. Trong những trường hợp nhẹ, việc ngừng sử dụng sau đó tái sử dụng đó có thể hình thành mối quan hệ nhân quả. Các thuốc thông thường bao gồm thuốc giảm đau có chứa magiê, kháng sinh, thuốc chống giun sán, thuốc gây độc tế bào (dùng trong điều trị ung thư), colchicin, digoxin, kim loại nặng, thuốc nhuận tràng, liệu pháp miễn dịch và xạ trị. Sử dụng kháng sinh có thể dẫn đến tiêu chảy do Clostridioides difficile gây ra     Clostridioides (formerly Clostridium) difficile–Induced Diarrhea  Độc tố được sản sinh bởi các chủng Clostridioides difficile trong đường tiêu hóa gây ra viêm đại tràng giả mạc, điển hình là sau khi sử dụng kháng sinh. Các triệu chứng là tiêu chảy,...  đọc thêm     . Tiêu chảy và các triệu chứng khác ở C. difficile nhiễm trùng có thể nặng hơn tiêu chảy do kháng sinh và vẫn tồn tại sau khi hoàn thành hoặc ngừng dùng kháng sinh."
466ab0a40d697a0f7107c4f97255b158,en,"Iatrogenic, accidental, or intentional heavy-metal poisoning frequently causes nausea, vomiting, abdominal pain, and diarrhea.","Nhiễm độc kim loại nặng do diều trị, do vô ý hoặc cố ý thường gây buồn nôn, nôn, đau bụng, và tiêu chảy."
6ae49a9cf5791ed99d086bc8d2a06e86,en,"Laxative abuse, sometimes denied by patients, may lead to weakness, vomiting, diarrhea, electrolyte depletion, and metabolic disturbances. Stool testing, specifically for stool osmolality, can help differentiate diarrhea resulting from osmotic laxative abuse from diarrhea resulting from other causes.","Việc lạm dụng thuốc nhuận tràng đôi khi bị các bệnh nhân phủ nhận có thể dẫn đến yếu người, nôn, tiêu chảy, mất điện giải và rối loạn chuyển hóa. Xét nghiệm phân, cụ thể là đo độ thẩm thấu của phân, có thể giúp phân biệt tiêu chảy do lạm dụng thuốc nhuận tràng thẩm thấu với tiêu chảy do các nguyên nhân khác."
17ff29fb08b6c703a8586063d06801e2,en,"(See also Overview of Gastroenteritis     Overview of Gastroenteritis  Gastroenteritis is inflammation of the lining of the stomach and small and large intestines. Most cases are infectious, although gastroenteritis may occur after ingestion of drugs, medications...  read more     .)","(Xem thêm Tổng quan về viêm dạ dày ruột     Tổng quan về viêm dạ dày ruột  Viêm dạ dày ruột là viêm lớp niêm mạc dạ dày, ruột non và đại tràng. Hầu hết các trường hợp đều do nhiễm trùng, mặc dù viêm dạ dày ruột có thể xảy ra sau uống thuốc và nuốt phải chất độc hoá...  đọc thêm     .)"
3dd3b82b072bf44778b584573403db90,en,"Gastroenteritis is inflammation of the lining of the stomach and small and large intestines. Most cases are infectious, although gastroenteritis may occur after ingestion of drugs, medications, and chemical toxins (eg, metals, plant substances). Acquisition may be foodborne, waterborne, person-to-person spread, or occasionally through zoonotic spread. In the United States, an estimated 1 in 6 people contracts foodborne illness each year. Symptoms include anorexia, nausea, vomiting, diarrhea, and abdominal discomfort. Diagnosis is clinical or by stool culture, although polymerase chain reaction testing and immunoassays are increasingly used. Treatment is supportive and directed at symptoms, but some parasitic and some bacterial infections require specific anti-infective therapy.","Viêm dạ dày ruột là viêm lớp niêm mạc dạ dày, ruột non và đại tràng. Hầu hết các trường hợp là nhiễm trùng, mặc dù viêm dạ dày ruột có thể xảy ra sau khi uống thuốc, thuốc và chất độc hóa học (ví dụ: kim loại, chất thực vật). Sự lây nhiễm có thể là lây lan qua đường thực phẩm, đường nước, từ người sang người hoặc đôi khi lây lan qua động vật. Tại Hoa Kỳ, ước tính cứ 6 người thì có 1 người mắc bệnh do thực phẩm mỗi năm. Triệu chứng bao gồm chán ăn, buồn nôn, nôn ói, tiêu chảy và khó chịu vùng bụng. Chẩn đoán dựa trên lâm sàng hoặc bằng cấy phân, mặc dù xét nghiệm phản ứng chuỗi polymerase và xét nghiệm miễn dịch ngày càng được sử dụng nhiều hơn. Điều trị là hỗ trợ và định hướng theo các triệu chứng, nhưng một số bệnh nhiễm ký sinh trùng và vi khuẩn cần điều trị chống nhiễm trùng cụ thể."
a68ab77b3b47f125cc12bda2955b6338,en,"Most episodes of gastroenteritis are self-limited but cause uncomfortable symptoms. Electrolyte and fluid loss is usually little more than an inconvenience to an otherwise healthy adult but can be grave for people who are very young (see Dehydration in Children     Dehydration in Children  Dehydration is significant depletion of body water and, to varying degrees, electrolytes. Symptoms and signs include thirst, lethargy, dry mucosa, decreased urine output, and, as the degree...  read more     ), who are older, or who are immunocompromised or have serious concomitant illnesses.","Hầu hết các đợt viêm dạ dày ruột đều tự khỏi nhưng gây ra các triệu chứng khó chịu. Mất chất điện giải và dịch thường gây bất tiện cho người lớn khỏe mạnh nhưng có thể nghiêm trọng đối với những người còn rất nhỏ (xem Mất nước ở trẻ em     Mất nước ở trẻ em  Mất nước là sự giảm đáng kể lượng nước cơ thể, và ở mức độ khác nhau có kèm theo giảm cả các chất điện giải. Triệu chứng và dấu hiệu bao gồm khát, li bì, niêm mạc khô, giảm lượng nước tiểu,...  đọc thêm     ), người cao tuổi hoặc người bị suy giảm miễn dịch hoặc mắc các bệnh nghiêm trọng đồng thời."
7d17201bcd97f3ff2eaf752f3df5ab05,en,"In the United States, each year about 48 million people contract a foodborne illness and 3,000 die of one (1     General references  Gastroenteritis is inflammation of the lining of the stomach and small and large intestines. Most cases are infectious, although gastroenteritis may occur after ingestion of drugs, medications...  read more     ).","Tại Hoa Kỳ, mỗi năm có khoảng 48 triệu người mắc bệnh do thực phẩm và 3.000 người chết vì một bệnh (1     Tài liệu tham khảo chung  Viêm dạ dày ruột là viêm lớp niêm mạc dạ dày, ruột non và đại tràng. Hầu hết các trường hợp là nhiễm trùng, mặc dù viêm dạ dày ruột có thể xảy ra sau khi uống thuốc, thuốc và chất độc hóa học...  đọc thêm     )."
1fbbe5eef47c5ce7ea9da372a0b80ea6,en,"Worldwide, an estimated 1.6 million people die each year of infectious gastroenteritis (2     General references  Gastroenteritis is inflammation of the lining of the stomach and small and large intestines. Most cases are infectious, although gastroenteritis may occur after ingestion of drugs, medications...  read more     ); although high, this number represents a significant decrease from previous mortality. Improvements in water sanitation in many parts of the world and the appropriate use of oral rehydration therapy     Oral Rehydration  Oral fluid therapy is effective, safe, convenient, and inexpensive compared with IV therapy. Oral fluid therapy is recommended by the American Academy of Pediatrics and the World Health Organization...  read more      for infants with diarrhea are likely responsible for this decrease.","Trên toàn thế giới, mỗi năm có khoảng 1,6 triệu người chết vì viêm dạ dày ruột nhiễm trùng (2     Tài liệu tham khảo chung  Viêm dạ dày ruột là viêm lớp niêm mạc dạ dày, ruột non và đại tràng. Hầu hết các trường hợp là nhiễm trùng, mặc dù viêm dạ dày ruột có thể xảy ra sau khi uống thuốc, thuốc và chất độc hóa học...  đọc thêm     ); mặc dù con số này còn cao nhưng cũng đã giảm đáng kể so với tỷ lệ tử vong trước đó. Cải thiện vệ sinh môi trường nước ở nhiều nơi trên thế giới và việc sử dụng thích hợp liệu pháp bù nước uống     Bù dịch đường uống  Liệu pháp dung dịch uống có hiệu quả, an toàn, tiện lợi và không tốn kém so với liệu pháp truyền tĩnh mạch. Liệu pháp uống nước được Học viện Nhi khoa Hoa Kỳ và Tổ chức Y tế Thế giới (WHO) khuyến...  đọc thêm      cho trẻ nhỏ bị tiêu chảy là yếu tố góp phần giảm tỷ lệ này."
902b1d571c0e2810e167696bcc5d16dd,en,"1. Centers for Disease Control and Prevention: Foodborne Germs and Illnesses. Accessed April 21, 2023.",1. Centers for Disease Control and Prevention: Foodborne Germs and Illnesses. Truy cập ngày 21 tháng Tư năm 2023.
0d10421e8a049f1bc78bf2aec2440d20,en,"2. GBD 2016 Diarrhoeal Disease Collaborators: Estimates of the global, regional, and national morbidity, mortality, and aetiologies of diarrhoea in 195 countries: A systematic analysis for the Global Burden of Disease Study 2016. Lancet Infect Dis 18(11):1211–1228, 2018. doi: 10.1016/S1473-3099(18)30362-1","2. GBD 2016 Diarrhoeal Disease Collaborators: Estimates of the global, regional, and national morbidity, mortality, and aetiologies of diarrhoea in 195 countries: A systematic analysis for the Global Burden of Disease Study 2016. Lancet Infect Dis 18(11):1211–1228, 2018. doi: 10.1016/S1473-3099(18)30362-1"
6b2792943bf9e3f5841f7e65d7de4482,en,"Infectious gastroenteritis may be caused by viruses, bacteria, or parasites. Many specific organisms are discussed further in the Infectious Diseases section.","Viêm dạ dày-ruột có thể do vi rút, vi khuẩn, ký sinh trùng gây ra. Nhiều sinh vật cụ thể được thảo luận thêm trong Phần bệnh truyền nhiễm."
3c64d06ff9247f40a12ef96e3f27d678,en,"Viruses are the most common cause of gastroenteritis in the United States, and most viral gastroenteritis is caused by",Vi rút là nguyên nhân phổ biến nhất gây viêm dạ dày ruột ở Hoa Kỳ và hầu hết viêm dạ dày ruột do vi rút là do
e17e4bc14e2d6d0a745f0128b6f486ca,en,"Norovirus     Norovirus Gastroenteritis  Norovirus is a common cause of diarrhea. Symptoms are vomiting, abdominal cramps, and diarrhea that usually resolve in 1 to 3 days. Diagnosis is based on clinical suspicion, and polymerase chain...  read more","Norovirus     Viêm dạ dày ruột do norovirus  Norovirus là nguyên nhân phổ biến gây tiêu chảy. Các triệu chứng là nôn, đau quặn bụng và tiêu chảy thường hết sau 1 đến 3 ngày. Chẩn đoán dựa trên nghi ngờ lâm sàng và có thể thực hiện xét...  đọc thêm"
322c0210e0352e071fb82316b1585411,en,"Rotavirus     Rotavirus Gastroenteritis  Rotavirus is the most common cause of sporadic, severe, dehydrating diarrhea in young children worldwide (peak incidence, 3 to 15 months). Diagnosis is based on clinical suspicion, but polymerase...  read more",Rotavirus     Viêm dạ dày ruột do rotavirus  Rotavirus là nguyên nhân phổ biến nhất gây ra tiêu chảy nặng mất nước không thành dịch ở trẻ nhỏ trên toàn thế giới (đặc biệt là trẻ từ 3 đến 15 tháng tuổi). Chẩn đoán dựa trên nghi ngờ lâm...  đọc thêm
1d1d249a68a6f332edb4d00334ebd6d0,en,Most other viral gastroenteritis infections are caused by astrovirus or enteric adenovirus.,Hầu hết các bệnh nhiễm trùng dạ dày ruột do vi rút khác là do vi rút astvirus hoặc vi rút aderic đường ruột gây ra.
21f67599791293a6b04f4a4ccefdbe5e,en,"Astrovirus can infect people of all ages but usually infects infants and young children. In temperate climates, infection is most common in winter months, and in tropical regions, infection is more common in summer months. Transmission is by the fecal-oral route. Incubation is 3 to 4 days.","Astrovirus có thể lây nhiễm cho mọi người ở mọi lứa tuổi nhưng thường gây nhiễm cho trẻ sơ sinh và trẻ nhỏ. Ở các vùng khí hậu ôn đới, bệnh lây nhiễm phổ biến nhất vào những tháng mùa đông, và ở các vùng nhiệt đới, bệnh lây nhiễm phổ biến hơn vào những tháng mùa hè. Đường truyền là đường phân- miệng. Ủ bệnh là từ 3 đến 4 ngày."
